artistnames,trackName,trackID,albumID,artistIDs,firstNotation,lastNotation,amountOfNotations
"['david guetta', 'nicki minaj', 'bebe rexha', 'afrojack']","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",285HeuLxsngjFn4GGegGNm,77UW17CZFyCaRLHdHeofZu,"['1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh', '64M6ah0SkkRsnPGtGiRAbb', '4D75GcNG95ebPtNvoNVXhz']",2015,2015,20
['adam lambert'],Ghost Town,44aN5xKL3kGHvQ5bXVk6B8,3kaQUt8Mp906u1fI0LDqO6,['6prmLEyn4LfHlD9NnXWlf7'],2015,2015,25
['m„•ns zelmerl„∂w'],Heroes,4ciaNqHWA2IzHphZaVRzHI,6G6DMOiYMgVZLGs9nmNEJh,['1IxP1g9VrPzJqXFCsuyHKe'],2015,2015,6
"['madcon', 'ray dalton']",Don't Worry (feat. Ray Dalton) - Menegatti & Fatrix Remix - Extended,20HsovhxcyL929BAiWT94k,0Ily4IJJnMuMBGdiyEliUc,"['6c4sUNBgdonFJz8Kx2VsGz', '4e0nWw2r4BoQSKPQ2zpU13']",2015,2015,25
['avicii'],Waiting For Love,6nsLzJfvp5OLd4mgqUJkpq,5ttIIMPWCp2bvwsdAPcEXC,['1vCWHaC5f2uS3yhpwWbIA6'],2015,2015,21
['anouk'],New Day,0Lg6ge98MB8hutKgJs94S8,3Qun2NWgszQZi5WeC6hVcg,['6ltVunYjAAD70YtVO6rxvX'],2015,2015,9
"[""lil' kleine"", 'ronnie flex']",Drank & Drugs,37NZqOoR0dw71kbDCRnsKc,2qLSdUaLpqlk2JoEo5gilL,"['3AlRiyjMywTVNzTcHbf9QT', '5eir5zFJpES4j7gsymbVyl']",2015,2015,14
"['ali b', 'ruben annink']",Terwijl Jullie Nog Bij Me Zijn,0HMCxJhOzYX657rRfMf4V5,0TjXqRY7Jryz39mubrKgEh,"['5quv5QEyL2XAloebaau69m', '0qZWRrQj38rwkxeRQ3HowZ']",2015,2015,3
['the weeknd'],Can't Feel My Face,6RsWqX8zABZLhZydXxEFOm,28ZKQMoNBB0etKXZ97G2SN,['1Xyo4u8uXC1ZmMpatF05PJ'],2015,2015,29
['ed sheeran'],Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,1xn54DMo2qIqBuMqHtUsFd,['6eUKZXaKkcviH0Ku9w2n3V'],2015,2015,8
['taylor swift'],Bad Blood,21MuKxxxaah6C4fkIHTv2G,3GT1SFfrltwpfWM2FB7zV4,['06HL4z0CvFAxyc27GXpf02'],2015,2015,5
['john newman'],Come And Get It,7pyhMzpaK98mqPp3zMx5y1,69P9DgkccalGD7QmH1U9qi,['34v5MVKeQnIo0CWYMbbrPf'],2015,2015,4
"['afrojack', 'mike taylor']",SummerThing!,13uW9hmN28qYQqoPykMB5d,2NH8sqKrTR9Vw1XBjyHvlk,"['4D75GcNG95ebPtNvoNVXhz', '5hcN45ZqF2aTQfaQcjApzO']",2015,2015,13
['pharrell williams'],Freedom,6RB9YvNyP0RZfCUcMtZELH,3Aw8a13WJi24hkjRRtMp9n,['2RdwBSPQiwcmiDo9kixcl8'],2015,2015,11
['alvaro soler'],El Mismo Sol - Radio Edit,78Ao7RI6XcqQLVA4UaFv8d,73SkYJc4FyN9YS8H6j80g9,['2urF8dgLVfDjunO0pcHUEe'],2015,2015,16
"['calvin harris', 'disciples']",How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,3cG32DOXJoYlOHMmJIaQsm,"['7CajNmpbOovFoOoasH2HaY', '5EehXjjMktLuJmbRsM7YfB']",2015,2015,25
['sam feldt'],Show Me Love - EDX's Indian Summer Radio Mix,5DhEqHup5qGoWjs8Efyr6C,3razJSEOi4yAINLQil4oNG,['20gsENnposVs2I4rQ5kvrf'],2015,2015,16
"['axwell /\\ ingrosso', 'axwell', 'sebastian ingrosso', 'marcus sch„∂ssow']",Sun Is Shining - Marcus Schossow & Years Remix,43D1JLx8If7azH0rp6oLLs,5W8xQmEQtvSEz1PMQmrT8I,"['2XnBwblw31dfGnspMIwgWz', '1xNmvlEiICkRlRGqlNFZ43', '6hyMWrxGBsOx6sWcVj1DqP', '6DPTAvEy0t5DyYBEtba0QW']",2015,2015,20
"['nico & vinz', 'kid ink', 'bebe rexha']",That's How You Know (feat. Kid Ink & Bebe Rexha),3icbmPGKTsKAa0IinkizCM,7skmxw0M4VQMZwY4lICAHl,"['0awl5piYwO0CDTHEkCjUhn', '6KZDXtSj0SzGOV705nNeh3', '64M6ah0SkkRsnPGtGiRAbb']",2015,2015,11
['silent„≥'],Watch Me (Whip / Nae Nae),1CvhKmrutTAta5awpJcFDn,5KpPYX8443nXEn6tvOKAjQ,['7juKTDFlPesGeWQ1GmjmOv'],2015,2015,12
['one direction'],Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,1gMxiQQSg5zeu4htBosASY,['4AK6F7OLvEQ5QYCBNiQWHq'],2015,2015,12
['jason derulo'],Cheyenne,3EofjRgUI1WrzqqtLb8NoF,59eUYETmE1zi31ESb3SUkI,['07YZf4WDAMNwqr4jfgOZ8y'],2015,2015,3
"['major lazer', 'ellie goulding', 'tarrus riley']",Powerful (feat. Ellie Goulding & Tarrus Riley),4oyWrvyORD6uCSYCLSRF6W,2XBnxKeRZi76u2iyGcMych,"['738wLrAtLtCtFOLvQBXOXp', '0X2BH1fck6amBIoJhDVmmJ', '4frHO7KPcfMjhnVdIMJ98c']",2015,2015,3
['sharon doorson'],Something Beautiful,4tAScWM5G2v5qHl4ICbYtb,0dIwcDencnvNMDTq4GfiF1,['10rtYx82dLgxlD5PlWXsXA'],2015,2015,5
['thomas jack'],Rivers,3NBDgwEAGMj0aKRsU8zoO9,0lpByNVVfNDqTes37JjvoA,['6JmzdIDSQdeHg0pocIascm'],2015,2015,7
['justin bieber'],What Do You Mean?,3pzjHKrQSvXGHQ98dx18HI,7fZH0aUAjY3ay25obOUf2a,['1uNFoZAHBGtllmzznpCI3s'],2015,2015,24
['zara larsson'],Lush Life - Acoustic Version,75Kchp4GZGyu61amcr8jRT,1KLiyPPK76xnqIqPSoio2j,['1Xylc3o4UrD53lo9CvFvVg'],2015,2015,26
['years & years'],Desire,1oTPwGPqIRkJeTYAMmXF2W,7BZ81dThqcxbFTXKY36Oek,['5vBSrE1xujD2FXYRarbAXc'],2015,2015,18
['sigala'],Easy Love - Original Mix,7uH20mELeQelsiMNCh78gD,6SmVVWaTxVQUal6JOCK9FN,['1IueXOQyABrMOprrzwQJWN'],2015,2015,20
['sam hunt'],Take Your Time,7vWGeYZJUzBXKGPro05UXS,1M0vpI6KG4y0RwRuQ8SQxT,['2kucQ9jQwuD8jWdtR9Ef38'],2015,2015,22
"['oliver heldens', 'shaun frank', 'delaney jane']",Shades Of Grey (Ft. Delaney Jane) - Nora En Pure Radio Mix,5UNRAat8qtYMsLUZQTFHzS,2YmIqjh6FGe82JJIbQj8Ev,"['5nki7yRhxgM509M5ADlN1p', '0BBwlSQvHHtahgYpLj1wJE', '3fuxStOqQv8TiytHeuGiE8']",2015,2015,5
['avicii'],For A Better Day,3c3XJ9P1BjOtmNXKvdVyHK,5ttIIMPWCp2bvwsdAPcEXC,['1vCWHaC5f2uS3yhpwWbIA6'],2015,2015,11
"['macklemore & ryan lewis', 'grandmaster caz', 'grandmaster melle mel', 'eric nally', 'kool moe dee']","Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",5pfJsMwoRYKampPay8amX0,2kqn09pydzvKvB3xWbAxY4,"['5BcAKTbp20cv7tC5VqPFoC', '6QeZTS8BrU3r2TYJdA68j9', '0AWhixY9hX7LEPyPMjh4O0', '3NoeRIxHApi6qe4yan2Vnn', '2RE8NwNxsOyuNZDD0jRxHP']",2015,2015,2
['anouk'],Dominique,5cJR6iMvlC2RxBfNHXfwNg,2ZApdgqRMQCcmeQDrof1O9,['6ltVunYjAAD70YtVO6rxvX'],2015,2015,9
['dotan'],Let The River In,0e1WTRLL9TfKm3qaIDPYa0,6j7rolGd1DxrUDzo2XfC8z,['1cwOthlzLBwN8Imbq7P71H'],2015,2015,8
['ellie goulding'],On My Mind,5a7NdkF09AfD0H607eiOkX,20Ol6zZ0nLlc5EGTH1zA0j,['0X2BH1fck6amBIoJhDVmmJ'],2015,2015,18
['james morrison'],Demons,5bqQScifm3JOkxdOa8SYuS,0S5QEYkyRK10yRJYZ310JN,['3LpLGlgRS1IKPPwElnpW35'],2015,2015,4
"['robin schulz', 'francesco yates']",Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,5XyJzEROSmup2TcWmVjTIt,"['3t5xRXzsuZmMDkQzgOX35S', '5X1JzPIIonP3u9lA580pPT']",2015,2015,24
"['naughty boy', 'beyonc„©', 'arrow benjamin']",Runnin' (Lose It All),0H2BuFu2MuJfnF1yHKjBcp,0RgaDLUODWKB7xV8PBd69c,"['1bT7m67vi78r2oqvxrP3X5', '6vWDO969PvNqNYHIOW5v0m', '2RWMTZ0AXNLBbTT2Evtbdj']",2015,2015,17
['omi'],Hula Hoop,4vEUY73dVOg97Ajbqq9zgV,1l6v00k6gvYFsE5dlHU9KO,['5MouCg6ta7zAxsfMEbc1uh'],2015,2015,10
"['dyna', 'f1rstman', ""lil' kleine"", 'bollebof']",Round & Round,0lpnWfzDleKf53eWURreSD,69LPkSSqmb2RtCwCY1jG5g,"['0icP5fTpaY52Ll9QHNRrFT', '0IA4SdCS8HBDX6oBoOlgaf', '3AlRiyjMywTVNzTcHbf9QT', '6efCQuDQBuyuv2Mx3OExdV']",2015,2015,10
['sam smith'],Writing's On The Wall,4oWmroatZtMmlgc3havMrv,0iOC24pLNQ6BsEU74GuhNe,['2wY79sveU1sp5g7SokKOiI'],2015,2015,5
['kensington'],Done With It,2UeMw9wqxNewHiGjZ0xJLd,0ppPSKR0zrvsTGuw4nrQgS,['5hHcAWKNV84BEbkRnbQ6A7'],2015,2015,15
['first aid kit'],My Silver Lining,6tCLQ3LO1V9l6qdrrwdV6q,3fVthsmWSbJpGp7gjxf5xI,['21egYD1eInY6bGFcniCRT1'],2015,2015,7
['adam lambert'],Another Lonely Night,7kOJsVkJXvLQPQ9osGWeKd,3kaQUt8Mp906u1fI0LDqO6,['6prmLEyn4LfHlD9NnXWlf7'],2015,2015,2
['shawn mendes'],Stitches,1WP1r7fuvRqZRnUaTi2I1Q,5wKylB0Zwnxz046O7po25D,['7n2wHs1TKAczGzO7Dd2rGr'],2015,2015,25
['drake'],Hotline Bling,2FBUoWkIuQXwayw2RNo5l6,3hARKC8cinq3mZLLAEaBh9,['3TVXtAsR1Inumwj472S9r4'],2015,2015,15
['p!nk'],Today's The Day,00iCRJ7pk3onHablkLyVH1,4nka5RtqtC17gwfl4bjFs8,['1KCSPY1glIKqW2TotWuXOR'],2015,2015,3
['adele'],Hello,1MDoll6jK4rrk2BcFRP5i7,5y28RdPzIRXegzr5YM9Y0D,['4dpARuHxo51G3z768sgnrY'],2015,2015,21
['marco borsato'],Mooi,7DBafN97VFAJjm3sMev3KG,1Ukxz1dgbTrDvzkIMDmQ39,['3D2GUXbtlL3r2d5HJEnsFD'],2015,2015,12
['justin bieber'],Sorry,69bp2EbF7Q2rqc5N3ylezZ,7fZH0aUAjY3ay25obOUf2a,['1uNFoZAHBGtllmzznpCI3s'],2015,2015,25
['one direction'],Perfect,3NLnwwAQbbFKcEcV8hDItk,1gMxiQQSg5zeu4htBosASY,['4AK6F7OLvEQ5QYCBNiQWHq'],2015,2015,6
"['charlie puth', 'meghan trainor']",Marvin Gaye (feat. Meghan Trainor),6ukMqDxnOPOgoHdak7Kyp3,5t4A7Loq1pKRFlkBOs1O2O,"['6VuMaDnrHyPL1p4EHjYLi7', '6JL8zeS1NmiOftqZTRgdTz']",2015,2015,16
['hailee steinfeld'],Love Myself,52izjvF7wwveRG1rDJsGWe,1kqXau1FkG7RGKCwo0OWs1,['5p7f24Rk5HkUZsaS3BLG5F'],2015,2015,10
['ariana grande'],Focus,3IyeQMpMEqNcEvFQGJ2eps,0oKmvkXNQvyd3fHVn4zF7u,['66CXWjxzNUsdJxJ2JdwvnR'],2015,2015,14
"['armin van buuren', 'kensington']",Heading Up High,7fDHYNpNfSJ7h0jDX440Y5,7G53des9iRPuUydeFXXNGy,"['0SfsnGyD8FpIN4U4WCkBZ5', '5hHcAWKNV84BEbkRnbQ6A7']",2015,2015,21
"['diggy dex', 'jw roy']",Treur Niet (Ode Aan Het Leven),11iIeclbEWUhkmLArE9Hr0,6Z4IOHGEP8RsMxjgCAwgZO,"['4XQhU3S4TyPkiPIsSu2hmA', '3i31y6LSpJEgV5ny8fw66d']",2015,2015,17
"['zara larsson', 'mnek']",Never Forget You - Belt & Wezol Remix,1e4knZ5Fpc94pxjHz6tRID,2ufZw43MNlgy6u3cPpdwaO,"['1Xylc3o4UrD53lo9CvFvVg', '7uMh23xWiuR7zsNkuNcm2G']",2015,2015,23
['coldplay'],Adventure Of A Lifetime,69uxyAqqPIsUyTO8txoP2M,3cfAM8b8KqJRoIzt3zLKqw,['4gzpq5DPGxSnKTe4SA8HAU'],2015,2015,21
['james bay'],If You Ever Want To Be In Love,0JlLIcpqvp8XbO03z99k4o,3G2kixP0Pi8L0KgmSYohb2,['4EzkuveR9pLvDVFNx6foYD'],2015,2015,6
['justin bieber'],Love Yourself,3hB5DgAiMAQ4DzYbsMq1IT,7fZH0aUAjY3ay25obOUf2a,['1uNFoZAHBGtllmzznpCI3s'],2015,2015,24
['miss montreal'],Love You Now,10YnEZ00IsFnYcyVKyUinN,5ZhcdYadA5uodXG4BJMgmN,['06eTdzI1FA6c2cPQAeVHY2'],2015,2015,6
['lukas graham'],7 Years,5kqIPrATaCc2LqxVWzQGbk,4rFrdkSWs0dtj0rWPzOk1v,['25u4wHJWxCA9vO0CzxAbK7'],2015,2015,26
['nothing but thieves'],Trip Switch,1uqU0nq6DCbJMktSlUvQV8,3q4BkDV5B7sczFcfrIl2a2,['1kDGbuxWknIKx4FlgWxiSp'],2015,2015,2
['haevn'],Finding out More,2AIlww0AHmRtHrCd0s2O1R,63RinvjhKlOdpefWmBf5fR,['65Tmt9uAPTYGl1ZhsOeEJ6'],2015,2015,7
['jasmine thompson'],Adore,0q3xdwnXoHgHsc32CxpTG4,1BGeruLSljmPcxKwdevVyb,['2TL8gYTNgD6nXkyuUdDrMg'],2015,2015,3
"['eva simons', 'sidney samson']",Bludfire,5nrvC5Ly6IQPKTHd1OOjS5,0V1rtmiWC7oQC6tfHB58QR,"['2d6W4cnC5XsVOaxtgaj9hA', '3XonXgjEAAXVl0WKLF1Z4g']",2015,2015,7
"['major lazer', 'nyla', 'fuse odg']",Light It Up (feat. Nyla & Fuse ODG) - Remix,6lDo13SSgTv0WbyUQKgnjk,0OY2WzmmPG8yRZzmMeTX9N,"['738wLrAtLtCtFOLvQBXOXp', '4VZY0nxYMSNotbS7WjNVQy', '374sWpAJsbZckf98df2jJJ']",2015,2015,25
['alessia cara'],Here,664gdARxaClFsoF5SXKOws,2AGNF8r2y8HL85yVk2bwmS,['2wUjUUtkb5lvLKcGKsKqsR'],2015,2015,8
['coldplay'],Everglow,5qfZRNjt2TkHEL12r3sDEU,3cfAM8b8KqJRoIzt3zLKqw,['4gzpq5DPGxSnKTe4SA8HAU'],2015,2015,9
"['shaun frank', 'kshmr', 'delaney jane']",Heaven - Radio Edit,4vB3s2bUNReIrFFWVT4aN2,3XDgQRTO2gI8zoXWdc58nE,"['0BBwlSQvHHtahgYpLj1wJE', '2wX6xSig4Rig5kZU6ePlWe', '3fuxStOqQv8TiytHeuGiE8']",2016,2016,6
"['mike posner', 'seeb']",I Took A Pill In Ibiza - Seeb Remix,7vfWgVGiLgnGbInU5lvSQg,31VgmdtmYLMb31XhP3RPVc,"['2KsP6tYLJlTBvSUxnwlVWa', '5iNrZmtVMtYev5M9yoWpEq']",2016,2016,30
['the weeknd'],In The Night,7fPHfBCyKE3aVCBjE4DAvl,28ZKQMoNBB0etKXZ97G2SN,['1Xyo4u8uXC1ZmMpatF05PJ'],2016,2016,13
"['sfb', 'broederliefde', 'ronnie flex']",Nu Sta Je Hier,6fM8nxYwUYzjOCJCp8Uy5F,6cHwqPB2BwDQyWy4EBRQrx,"['50mdotNCJ2PcoZiAgsh8dY', '5GvMLzUp6tMBpaCbr903RN', '5eir5zFJpES4j7gsymbVyl']",2016,2016,8
"['sigala', 'bryn christopher']",Sweet Lovin' - Radio Edit,5M0zgPoLYsbELihb9DMVSi,3CaB7y3hKS1tr8X06JufY5,"['1IueXOQyABrMOprrzwQJWN', '7mWMzxN6IAIQ1tfFFtAiQv']",2016,2016,9
['justin bieber'],Children,6O8I0ffpEtyMQmMYo0bj4N,7fZH0aUAjY3ay25obOUf2a,['1uNFoZAHBGtllmzznpCI3s'],2016,2016,4
['david bowie'],Lazarus,3Vn9oCZbdI1EMO7jxdz2Rc,2w1YJXWMIco6EBf0CovvVN,['0oSGxfWSnnOXhD2fKuz2Gy'],2016,2016,2
"['matt simons', 'deepend']",Catch & Release (Deepend remix),3NNqqioprPCnYcVtDn3wvS,1ujSRXhOZaq3QVbJ1gVkNl,"['1g0fXhQMHAxlRyIBkCbuE7', '0uGApGjjFXKwUOAqYBeX7B']",2016,2016,23
"['jonas blue', 'dakota']",Fast Car,6OZh916QF8XNunWaP97WEZ,5jfuIbTeaLhBZxsCVv3QyM,"['1HBjj22wzbscIZ9sEb5dyf', '2zzpznMuhKlKlqh1ma7Sms']",2016,2016,24
['fleur east'],Sax,2lqgZDZnlXmVZgToWuoC0l,07dWJeuKJEHbVrAwTGqnKc,['37mtx80nMDETlbsq2eFCzc'],2016,2016,9
['adele'],When We Were Young,7ilS0BPWS8ek2P2GaxH3cP,5oWQ2uILvj5bAjeIjSYYc8,['4dpARuHxo51G3z768sgnrY'],2016,2016,15
['alan walker'],Faded,7gHs73wELdeycvS48JfIos,5HMjpBO0v78ayq5lreAyDd,['7vk5e3vY1uw9plTHJAMwjN'],2016,2016,24
"['david guetta', 'fetty wap', 'sia']",Bang My Head (feat. Sia & Fetty Wap),53Y0kdCa1CZ9gRqEuknfwy,7bpWEp24oHgUs08ImjakfU,"['1Cs0zKBU1kc0i8ypK3B9ai', '6PXS4YHDkKvl1wkIl4V8DL', '5WUlDfRSoLAfcVSX1WnrxN']",2016,2016,4
['ronnie flex'],Wij Zijn Altijd,1S1dzr9AXoLOSGE0fBtSmB,15Xc3JxG5qqeR5FvZ7o02N,['5eir5zFJpES4j7gsymbVyl'],2016,2016,3
['xavier rudd'],Follow the Sun,3KS09EvUKTtPgTHbBBsLCw,1EKasDeDwsn6HyaAZaSa1e,['5lbM4g6bhxjNX7R5QHP2nD'],2016,2016,6
['ellie goulding'],Something In The Way You Move,6Wytqpe4mfmyeT8s1xbczG,20Ol6zZ0nLlc5EGTH1zA0j,['0X2BH1fck6amBIoJhDVmmJ'],2016,2016,5
"['broederliefde', 'kalibwoy', 'sbmg']",Alaka,1VUBnozAZ9KRY9mYzaSWM1,30r2xjD5wI2snJXHZZhtnU,"['5GvMLzUp6tMBpaCbr903RN', '3xhksfxjNLUAyxUdijvk4x', '3HL2hJ9MmM9eazDokIndkr']",2016,2016,3
['zayn'],PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,5amj9zNeZ3B2EdpBgXrOZ0,['5ZsFI1h6hIdQRw2ti0hz81'],2016,2016,21
['anouk'],Run Away Together,4z9twozv9BF5epQdI83pd9,3AAfAUqTrbmCLIPy9Shqms,['6ltVunYjAAD70YtVO6rxvX'],2016,2016,8
['maan'],Perfect World - Prod. by Hardwell,2s6PWV5szgi5wv4RlcFRe1,2kpotl0LEgpPzxUdq38CFJ,['5vmwWgrlwCfHm1P0vdDFbU'],2016,2016,5
['dua lipa'],Be The One,1ixphys4A3NEXp6MDScfih,27BxsWgarjLePdql0KzOLP,['6M2wZ9GZgrQXHCFfjv46we'],2016,2016,21
"['coldplay', 'seeb']",Hymn For The Weekend - Seeb Remix,6s3GEN8wK0OMzzzZbXj0fu,0ezwRysfWCrR5tDgpBwkIw,"['4gzpq5DPGxSnKTe4SA8HAU', '5iNrZmtVMtYev5M9yoWpEq']",2016,2016,17
"[""lil' kleine"", 'ronnie flex']",Niet Omdat Het Moet,4Vy2kx4whJpq6ymOMaalNH,596k8AR32Q8McjEVIjw0zU,"['3AlRiyjMywTVNzTcHbf9QT', '5eir5zFJpES4j7gsymbVyl']",2016,2016,10
['charlie puth'],One Call Away,37R0bQOQj5a7DOqh1TGzvB,5Nwsra93UQYJ6xxcjcE10x,['6VuMaDnrHyPL1p4EHjYLi7'],2016,2016,10
"[""lil' kleine"", 'ronnie flex']","1, 2, 3",3Yh5NDwxXHRXcVBPAcEV03,596k8AR32Q8McjEVIjw0zU,"['3AlRiyjMywTVNzTcHbf9QT', '5eir5zFJpES4j7gsymbVyl']",2016,2016,8
['duke dumont'],Ocean Drive,0k93MXOj0kSXo84SvSDeUz,1jlUEbR1VEEGzjK47Xk1gT,['61lyPtntblHJvA7FMMhi7E'],2016,2016,4
['selena gomez'],Hands To Myself,3CJvmtWw2bJsudbAC5uCQk,3Kbuu2tHsIbplFUkB7a5oE,['0C8ZW7ezQVs4URX5aX7Kqx'],2016,2016,4
['dnce'],Cake By The Ocean,2aFiaMXmWsM3Vj72F9ksBl,7K89F9bgY1jks0uIlMerm3,['6T5tfhQCknKG4UnH90qGnz'],2016,2016,20
['douwe bob'],Slow Down,26bqkV4bV12BKHnuUIGLII,5nRrnKX3yr2ZpRftkLjbeY,['6VSZeMeJlVPGoR2nfB6UxD'],2016,2016,10
"['fifth harmony', 'ty dolla $ign']",Work from Home,4tCtwWceOPWzenK2HAIJSb,0pF0oyuPNdOObniB1Ng0kW,"['1l8Fu6IkuTP0U5QetQJ5Xt', '7c0XG5cIJTrrAgEC3ULPiq']",2016,2016,20
"['jay sean', 'sean paul']",Make My Love Go,5mMRgTxoeBjEAZdBjPGvaC,5NQ3rqH1EwpYhfeWKXCXHc,"['4pADjHPWyrlAF0FA7joK2H', '3Isy6kedDrgPYoTS1dazA9']",2016,2016,15
['ariana grande'],Dangerous Woman,2h1IPjP471JJRSShTHRUhi,4lVR2fg3DAUQpGVJ6DciHW,['66CXWjxzNUsdJxJ2JdwvnR'],2016,2016,9
"['fais', 'afrojack']",Hey,3jpViAo0HZOdT7Flyfne6j,1ILi43C4kVKca92OexIIz3,"['5w6mMj1qwSILG0pcylfchp', '4D75GcNG95ebPtNvoNVXhz']",2016,2016,22
"['ali b', 'diggy dex']",Ik Huil Alleen Bij Jou (feat. Diggy Dex),4IGlXv0WwGQmAkMLIEfbA0,6yIEe1y08bqC5LFEctRdTf,"['5quv5QEyL2XAloebaau69m', '4XQhU3S4TyPkiPIsSu2hmA']",2016,2016,8
"['robin schulz', 'richard judge']",Show Me Love - Max Manie & KT Remix,1Y2f2uPbhyBGbtOTWakWeo,3D5X6AbQha53NG5EVTQaGn,"['3t5xRXzsuZmMDkQzgOX35S', '5z275L9haKWG328mm7UFd3']",2016,2016,5
"['tinie tempah', 'zara larsson']",Girls Like (feat. Zara Larsson),0rHVd8h0cFwgLgPFem6S60,0EUrNFkbVL5kokjQbzHxl3,"['0Tob4H0FLtEONHU1MjpUEp', '1Xylc3o4UrD53lo9CvFvVg']",2016,2016,16
['rochelle'],All Night Long,1cXQsqfUvOsnwyEyzIWz8R,4EDl77rMZoT4JuMYt76v0D,['55RKbZHb1yAXuvEHTIyaxJ'],2016,2016,12
['willy william'],Ego - Radio Edit,7ahL72unXGMjNPHK1cSy85,6Hiy8pnXKbAfe2bwcdi4aY,['4RSyJzf7ef6Iu2rnLdabNq'],2016,2016,18
['walking on cars'],Speeding Cars,4GylZDT7adqIfVoPHyFb5X,3w680RXbFshgXsX92WC6xd,['632WMoQfBWk76kBz7vMXNg'],2016,2016,13
['maan'],Ride It,7xdiXcJgNfDsergXOa3gTH,7ypVUOHLiCmGZHXHgAKC0r,['5vmwWgrlwCfHm1P0vdDFbU'],2016,2016,6
['meghan trainor'],NO,0l0CvurVUrr2w3Jj1hOVFc,08eweM0IZoZPCCxODbrMoL,['6JL8zeS1NmiOftqZTRgdTz'],2016,2016,4
['desiigner'],Panda,46THN9jjPWhSqFUu6YsBhv,6SK5vZcB1MiTtzdVtFilLo,['7pFeBzX627ff0VnN6bxPR4'],2016,2016,14
['p!nk'],"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,09K53TLaJZ156prccNvwuS,['1KCSPY1glIKqW2TotWuXOR'],2016,2016,9
"['nielson', 'jiggy dje']",Hotelsuite,0zpIIj4ibvMHLelA3ttsIx,6jMD14aaeL0RuwPeU5e3pN,"['5m5Fh8zrb0uHM85qwkIkVT', '2deAwJr19wfxpqJ5duZyk1']",2016,2016,3
"['enrique iglesias', 'wisin']",DUELE EL CORAZON,6YZdkObH88npeKrrkb8Ggf,5Ouuxga807CPAs81lSloBJ,"['7qG3b048QCHVRO5Pv1T5lw', '3E6xrwgnVfYCrCs0ePERDz']",2016,2016,21
['james bay'],Best Fake Smile,3ZDqEhR3yfrcnOWi0g5YGD,3G2kixP0Pi8L0KgmSYohb2,['4EzkuveR9pLvDVFNx6foYD'],2016,2016,6
"['dvbbs', 'shaun frank', 'delaney jane']",LA LA LAND,0lQhmX2ndXzm4cpMGMYMqT,6zZaHEQ9KZaSSvyrhSqR6z,"['5X4LWwbUFNzPkEas04uU82', '0BBwlSQvHHtahgYpLj1wJE', '3fuxStOqQv8TiytHeuGiE8']",2016,2016,4
"['calvin harris', 'rihanna']",This Is What You Came For,0azC730Exh71aQlOt9Zj3y,3pEgGUv379EDinvg1TN7Kt,"['7CajNmpbOovFoOoasH2HaY', '5pKCCKE2ajJHZ9KAiaK11H']",2016,2016,23
['justin timberlake'],"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,40LbnfieVTWtHrK24WQeEB,['31TPClRtHm23RisEBtV3X7'],2016,2016,24
"['kungs', ""cookin' on 3 burners""]",This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,0tICYNayWWhH9GPeFrfjfD,3nxlM2DFwij3JVP55yNRya,"['7keGfmQR4X5w0two1xKZ7d', '726MxZBpkxnnoKl6aN7mmj']",2016,2016,24
['galantis'],No Money,0gb1J5UrTpzaU1s3nupgCd,2f7kOrpFos0njurSOi2zqL,['4sTQVOfp9vEMCemLw50sbu'],2016,2016,18
"['broederliefde', 'frenna']",Ik Was Al Binnen,3fsG2UErJoICD34tS10Cie,26qRBC091fLskhnWCCbLsR,"['5GvMLzUp6tMBpaCbr903RN', '6m1LYS5NQonxjOcQFPQOb5']",2016,2016,5
['red hot chili peppers'],Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,43otFXrY0bgaq5fB3GrZj6,['0L8ExT028jH3ddEcZwqJJ5'],2016,2016,3
"['david guetta', 'zara larsson']",This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016,46NBoIAHrmR7qcUGCIFEjR,7EvlnQaVuUuFLIeSuE6nRq,"['1Cs0zKBU1kc0i8ypK3B9ai', '1Xylc3o4UrD53lo9CvFvVg']",2016,2016,16
"['gnash', ""olivia o'brien""]","i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,3L0H4RjVXpEkwfDgi3XOdf,"['3iri9nBFs9e4wN7PLIetAw', '1QRj3hoop9Mv5VvHQkwPEp']",2016,2016,19
